case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000035,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,640
case_000036,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,657
case_000037,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,674
case_000038,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,691
case_000039,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,708
case_000040,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,725
case_000041,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,742
case_000042,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,759
case_000043,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,776
case_000044,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,793
case_000045,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,810
case_000046,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,827
case_000047,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,844
case_000048,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,861
case_000049,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,878
case_000050,fsmrepairbench_v0_2,0.2.0,0,missing_transition,1.0,0.0,895
case_000051,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1013
case_000052,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1030
case_000053,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1047
case_000054,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1064
case_000055,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1081
case_000056,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1098
case_000057,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1115
case_000058,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1132
case_000059,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1149
case_000060,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1166
case_000061,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1183
case_000062,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1200
case_000063,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1217
case_000064,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1234
case_000065,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1251
case_000066,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1268
case_000067,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1285
case_000068,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1302
case_000069,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1319
case_000070,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1336
case_000071,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1353
case_000072,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1370
case_000073,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1387
case_000074,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1404
case_000075,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1421
case_000076,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1438
case_000077,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1455
case_000078,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1472
case_000079,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1489
case_000080,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1506
case_000081,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1523
case_000082,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1540
case_000083,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1557
case_000084,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1574
case_000085,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1591
case_000086,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1608
case_000087,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1625
case_000088,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1642
case_000089,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1659
case_000090,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1676
case_000091,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1693
case_000092,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1710
case_000093,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1727
case_000094,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1744
case_000095,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1761
case_000096,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1778
case_000097,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1795
case_000098,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1812
case_000099,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1829
case_000100,fsmrepairbench_v0_2,0.2.0,1,wrong_source,1.0,0.0,1846
case_000101,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,1964
case_000102,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,1981
case_000103,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,1998
case_000104,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2015
case_000105,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2032
case_000106,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2049
case_000107,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2066
case_000108,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2083
case_000109,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2100
case_000110,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2117
case_000111,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2134
case_000112,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2151
case_000113,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2168
case_000114,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2185
case_000115,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2202
case_000116,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2219
case_000117,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2236
case_000118,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2253
case_000119,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2270
case_000120,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2287
case_000121,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2304
case_000122,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2321
case_000123,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2338
case_000124,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2355
case_000125,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2372
case_000126,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2389
case_000127,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2406
case_000128,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2423
case_000129,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2440
case_000130,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2457
case_000131,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2474
case_000132,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2491
case_000133,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2508
case_000134,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2525
case_000135,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2542
case_000136,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2559
case_000137,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2576
case_000138,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2593
case_000139,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2610
case_000140,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2627
case_000141,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2644
case_000142,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2661
case_000143,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2678
case_000144,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2695
case_000145,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2712
case_000146,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2729
case_000147,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2746
case_000148,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2763
case_000149,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2780
case_000150,fsmrepairbench_v0_2,0.2.0,2,wrong_event,1.0,0.0,2797
case_000151,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,2915
case_000152,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,2932
case_000153,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,2949
case_000154,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,2966
case_000155,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,2983
case_000156,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3000
case_000157,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3017
case_000158,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3034
case_000159,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3051
case_000160,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3068
case_000161,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3085
case_000162,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3102
case_000163,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3119
case_000164,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3136
case_000165,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3153
case_000166,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3170
case_000167,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3187
case_000168,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3204
case_000169,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3221
case_000170,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3238
case_000171,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3255
case_000172,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3272
case_000173,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3289
case_000174,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3306
case_000175,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3323
case_000176,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3340
case_000177,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3357
case_000178,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3374
case_000179,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3391
case_000180,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3408
case_000181,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3425
case_000182,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3442
case_000183,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3459
case_000184,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3476
case_000185,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3493
case_000186,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3510
case_000187,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3527
case_000188,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3544
case_000189,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3561
case_000190,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3578
case_000191,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3595
case_000192,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3612
case_000193,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3629
case_000194,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3646
case_000195,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3663
case_000196,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3680
case_000197,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3697
case_000198,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3714
case_000199,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3731
case_000200,fsmrepairbench_v0_2,0.2.0,3,wrong_event,1.0,0.0,3748
case_000201,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3866
case_000202,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3883
case_000203,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3900
case_000204,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3917
case_000205,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3934
case_000206,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3951
case_000207,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3968
case_000208,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,3985
case_000209,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4002
case_000210,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4019
case_000211,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4036
case_000212,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4053
case_000213,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4070
case_000214,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4087
case_000215,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4104
case_000216,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4121
case_000217,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4138
case_000218,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4155
case_000219,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4172
case_000220,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4189
case_000221,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4206
case_000222,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4223
case_000223,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4240
case_000224,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4257
case_000225,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4274
case_000226,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4291
case_000227,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4308
case_000228,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4325
case_000229,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4342
case_000230,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4359
case_000231,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4376
case_000232,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4393
case_000233,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4410
case_000234,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4427
case_000235,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4444
case_000236,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4461
case_000237,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4478
case_000238,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4495
case_000239,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4512
case_000240,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4529
case_000241,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4546
case_000242,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4563
case_000243,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4580
case_000244,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4597
case_000245,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4614
case_000246,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4631
case_000247,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4648
case_000248,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4665
case_000249,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4682
case_000250,fsmrepairbench_v0_2,0.2.0,4,missing_transition,1.0,0.0,4699
case_000251,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4817
case_000252,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4834
case_000253,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4851
case_000254,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4868
case_000255,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4885
case_000256,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4902
case_000257,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4919
case_000258,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4936
case_000259,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4953
case_000260,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4970
case_000261,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,4987
case_000262,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5004
case_000263,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5021
case_000264,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5038
case_000265,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5055
case_000266,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5072
case_000267,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5089
case_000268,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5106
case_000269,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5123
case_000270,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5140
case_000271,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5157
case_000272,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5174
case_000273,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5191
case_000274,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5208
case_000275,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5225
case_000276,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5242
case_000277,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5259
case_000278,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5276
case_000279,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5293
case_000280,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5310
case_000281,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5327
case_000282,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5344
case_000283,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5361
case_000284,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5378
case_000285,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5395
case_000286,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5412
case_000287,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5429
case_000288,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5446
case_000289,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5463
case_000290,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5480
case_000291,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5497
case_000292,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5514
case_000293,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5531
case_000294,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5548
case_000295,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5565
case_000296,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5582
case_000297,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5599
case_000298,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5616
case_000299,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5633
case_000300,fsmrepairbench_v0_2,0.2.0,5,action_corruption,1.0,1.0,5650
case_000301,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.875,5768
case_000302,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.25,5785
case_000303,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.75,5802
case_000304,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,5819
case_000305,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.625,5836
case_000306,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.25,5853
case_000307,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.625,5870
case_000308,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,5887
case_000309,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,5904
case_000310,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.8888888888888888,5921
case_000311,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,5938
case_000312,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.875,5955
case_000313,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,5972
case_000314,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,5989
case_000315,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.0,6006
case_000316,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.75,6023
case_000317,fsmrepairbench_v0_2,0.2.0,6,guard_flip,1.0,0.25,6040
