case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000104,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2074
case_000105,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2091
case_000106,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2108
case_000107,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2125
case_000108,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2142
case_000109,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2159
case_000110,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2176
case_000111,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2193
case_000112,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2210
case_000113,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2227
case_000114,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2244
case_000115,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2261
case_000116,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2278
case_000117,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2295
case_000118,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2312
case_000119,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2329
case_000120,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2346
case_000121,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2363
case_000122,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2380
case_000123,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2397
case_000124,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2414
case_000125,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2431
case_000126,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2448
case_000127,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2465
case_000128,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2482
case_000129,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2499
case_000130,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2516
case_000131,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2533
case_000132,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2550
case_000133,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2567
case_000134,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2584
case_000135,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2601
case_000136,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2618
case_000137,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2635
case_000138,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2652
case_000139,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2669
case_000140,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2686
case_000141,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2703
case_000142,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2720
case_000143,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2737
case_000144,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2754
case_000145,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2771
case_000146,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2788
case_000147,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2805
case_000148,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2822
case_000149,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2839
case_000150,fsmrepairbench_v0_1k_seed_104,0.1.0,2,wrong_source,1.0,0.0,2856
case_000151,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,2974
case_000152,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,2991
case_000153,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3008
case_000154,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3025
case_000155,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3042
case_000156,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3059
case_000157,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3076
case_000158,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3093
case_000159,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3110
case_000160,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3127
case_000161,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3144
case_000162,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3161
case_000163,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3178
case_000164,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3195
case_000165,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3212
case_000166,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3229
case_000167,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3246
case_000168,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3263
case_000169,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3280
case_000170,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3297
case_000171,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3314
case_000172,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3331
case_000173,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3348
case_000174,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3365
case_000175,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3382
case_000176,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3399
case_000177,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3416
case_000178,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3433
case_000179,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3450
case_000180,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3467
case_000181,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3484
case_000182,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3501
case_000183,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3518
case_000184,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3535
case_000185,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3552
case_000186,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3569
case_000187,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3586
case_000188,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3603
case_000189,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3620
case_000190,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3637
case_000191,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3654
case_000192,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3671
case_000193,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3688
case_000194,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3705
case_000195,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3722
case_000196,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3739
case_000197,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3756
case_000198,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3773
case_000199,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3790
case_000200,fsmrepairbench_v0_1k_seed_104,0.1.0,3,wrong_event,1.0,0.0,3807
case_000201,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,3925
case_000202,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,3942
case_000203,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,3959
case_000204,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,3976
case_000205,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,3993
case_000206,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4010
case_000207,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4027
case_000208,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4044
case_000209,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4061
case_000210,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4078
case_000211,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4095
case_000212,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4112
case_000213,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4129
case_000214,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4146
case_000215,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4163
case_000216,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4180
case_000217,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4197
case_000218,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4214
case_000219,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4231
case_000220,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4248
case_000221,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4265
case_000222,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4282
case_000223,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4299
case_000224,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4316
case_000225,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4333
case_000226,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4350
case_000227,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4367
case_000228,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4384
case_000229,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4401
case_000230,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4418
case_000231,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4435
case_000232,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4452
case_000233,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4469
case_000234,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4486
case_000235,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4503
case_000236,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4520
case_000237,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4537
case_000238,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4554
case_000239,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4571
case_000240,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4588
case_000241,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4605
case_000242,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4622
case_000243,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4639
case_000244,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4656
case_000245,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4673
case_000246,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4690
case_000247,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4707
case_000248,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4724
case_000249,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4741
case_000250,fsmrepairbench_v0_1k_seed_104,0.1.0,4,action_corruption,1.0,1.0,4758
case_000251,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.75,4876
case_000252,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.8888888888888888,4893
case_000253,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,4910
case_000254,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,4927
case_000255,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.6666666666666666,4944
case_000256,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.875,4961
case_000257,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,4978
case_000258,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.875,4995
case_000259,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5012
case_000260,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5029
case_000261,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5046
case_000262,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.625,5063
case_000263,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5080
case_000264,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.75,5097
case_000265,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5114
case_000266,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.75,5131
case_000267,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.375,5148
case_000268,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.75,5165
case_000269,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5182
case_000270,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5199
case_000271,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5216
case_000272,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.75,5233
case_000273,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.6666666666666666,5250
case_000274,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5267
case_000275,fsmrepairbench_v0_1k_seed_104,0.1.0,5,guard_flip,1.0,0.0,5284
