case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000050,fsmrepairbench_v0_smoke_seed_44,0.1.0,9,dead_state_intro,1.0,1.0,1803
case_000051,fsmrepairbench_v0_smoke_seed_44,0.1.0,10,wrong_target,1.0,0.0,1921
case_000052,fsmrepairbench_v0_smoke_seed_44,0.1.0,10,wrong_target,1.0,0.0,1938
case_000053,fsmrepairbench_v0_smoke_seed_44,0.1.0,10,wrong_target,1.0,0.0,1955
case_000054,fsmrepairbench_v0_smoke_seed_44,0.1.0,10,wrong_target,1.0,0.0,1972
case_000055,fsmrepairbench_v0_smoke_seed_44,0.1.0,10,wrong_target,1.0,0.0,1989
case_000056,fsmrepairbench_v0_smoke_seed_44,0.1.0,11,unreachable_state_intro,1.0,1.0,2107
case_000057,fsmrepairbench_v0_smoke_seed_44,0.1.0,11,unreachable_state_intro,1.0,1.0,2124
case_000058,fsmrepairbench_v0_smoke_seed_44,0.1.0,11,unreachable_state_intro,1.0,1.0,2141
case_000059,fsmrepairbench_v0_smoke_seed_44,0.1.0,11,unreachable_state_intro,1.0,1.0,2158
case_000060,fsmrepairbench_v0_smoke_seed_44,0.1.0,11,unreachable_state_intro,1.0,1.0,2175
case_000061,fsmrepairbench_v0_smoke_seed_44,0.1.0,12,guard_weaken,1.0,0.5,2293
case_000062,fsmrepairbench_v0_smoke_seed_44,0.1.0,12,guard_weaken,1.0,0.0,2310
case_000063,fsmrepairbench_v0_smoke_seed_44,0.1.0,12,guard_weaken,1.0,0.8333333333333334,2327
case_000064,fsmrepairbench_v0_smoke_seed_44,0.1.0,12,guard_weaken,1.0,0.8333333333333334,2344
case_000065,fsmrepairbench_v0_smoke_seed_44,0.1.0,12,guard_weaken,1.0,0.5,2361
case_000066,fsmrepairbench_v0_smoke_seed_44,0.1.0,13,guard_strengthen,1.0,0.25,2479
case_000067,fsmrepairbench_v0_smoke_seed_44,0.1.0,13,guard_strengthen,1.0,0.0,2496
case_000068,fsmrepairbench_v0_smoke_seed_44,0.1.0,13,guard_strengthen,1.0,0.75,2513
case_000069,fsmrepairbench_v0_smoke_seed_44,0.1.0,13,guard_strengthen,1.0,0.8888888888888888,2530
case_000070,fsmrepairbench_v0_smoke_seed_44,0.1.0,13,guard_strengthen,1.0,0.75,2547
case_000071,fsmrepairbench_v0_smoke_seed_44,0.1.0,14,guard_flip,1.0,0.95,2665
case_000072,fsmrepairbench_v0_smoke_seed_44,0.1.0,14,guard_flip,1.0,0.95,2682
case_000073,fsmrepairbench_v0_smoke_seed_44,0.1.0,14,guard_flip,1.0,0.55,2699
case_000074,fsmrepairbench_v0_smoke_seed_44,0.1.0,14,guard_flip,1.0,0.95,2716
case_000075,fsmrepairbench_v0_smoke_seed_44,0.1.0,14,guard_flip,1.0,0.95,2733
case_000076,fsmrepairbench_v0_smoke_seed_44,0.1.0,15,missing_transition,1.0,0.9,2851
case_000077,fsmrepairbench_v0_smoke_seed_44,0.1.0,15,missing_transition,1.0,0.9,2868
case_000078,fsmrepairbench_v0_smoke_seed_44,0.1.0,15,missing_transition,1.0,0.5833333333333334,2885
case_000079,fsmrepairbench_v0_smoke_seed_44,0.1.0,15,missing_transition,1.0,0.9,2902
case_000080,fsmrepairbench_v0_smoke_seed_44,0.1.0,15,missing_transition,1.0,0.5,2919
case_000081,fsmrepairbench_v0_smoke_seed_44,0.1.0,16,timeout_corruption,1.0,1.0,3037
case_000082,fsmrepairbench_v0_smoke_seed_44,0.1.0,16,timeout_corruption,1.0,1.0,3054
case_000083,fsmrepairbench_v0_smoke_seed_44,0.1.0,16,timeout_corruption,1.0,1.0,3071
case_000084,fsmrepairbench_v0_smoke_seed_44,0.1.0,16,timeout_corruption,1.0,1.0,3088
case_000085,fsmrepairbench_v0_smoke_seed_44,0.1.0,16,timeout_corruption,1.0,1.0,3105
case_000086,fsmrepairbench_v0_smoke_seed_44,0.1.0,17,delay_corruption,1.0,1.0,3223
case_000087,fsmrepairbench_v0_smoke_seed_44,0.1.0,17,delay_corruption,1.0,1.0,3240
case_000088,fsmrepairbench_v0_smoke_seed_44,0.1.0,17,delay_corruption,1.0,1.0,3257
case_000089,fsmrepairbench_v0_smoke_seed_44,0.1.0,17,delay_corruption,1.0,1.0,3274
case_000090,fsmrepairbench_v0_smoke_seed_44,0.1.0,17,delay_corruption,1.0,1.0,3291
case_000091,fsmrepairbench_v0_smoke_seed_44,0.1.0,18,wrong_target,1.0,0.95,3409
case_000092,fsmrepairbench_v0_smoke_seed_44,0.1.0,18,wrong_target,1.0,0.95,3426
case_000093,fsmrepairbench_v0_smoke_seed_44,0.1.0,18,wrong_target,1.0,0.95,3443
case_000094,fsmrepairbench_v0_smoke_seed_44,0.1.0,18,wrong_target,1.0,0.55,3460
case_000095,fsmrepairbench_v0_smoke_seed_44,0.1.0,18,wrong_target,1.0,0.95,3477
case_000096,fsmrepairbench_v0_smoke_seed_44,0.1.0,19,missing_transition,1.0,0.4166666666666667,3595
case_000097,fsmrepairbench_v0_smoke_seed_44,0.1.0,19,missing_transition,1.0,0.5,3612
case_000098,fsmrepairbench_v0_smoke_seed_44,0.1.0,19,missing_transition,1.0,0.9411764705882353,3629
case_000099,fsmrepairbench_v0_smoke_seed_44,0.1.0,19,missing_transition,1.0,0.5,3646
case_000100,fsmrepairbench_v0_smoke_seed_44,0.1.0,19,missing_transition,1.0,0.6153846153846154,3663
