case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000025,fsmrepairbench_v0_smoke_seed_54,0.1.0,4,action_corruption,1.0,1.0,883
case_000026,fsmrepairbench_v0_smoke_seed_54,0.1.0,5,guard_flip,1.0,0.0,1001
case_000027,fsmrepairbench_v0_smoke_seed_54,0.1.0,5,guard_flip,1.0,0.75,1018
case_000028,fsmrepairbench_v0_smoke_seed_54,0.1.0,5,guard_flip,1.0,0.8888888888888888,1035
case_000029,fsmrepairbench_v0_smoke_seed_54,0.1.0,5,guard_flip,1.0,0.0,1052
case_000030,fsmrepairbench_v0_smoke_seed_54,0.1.0,5,guard_flip,1.0,0.75,1069
case_000031,fsmrepairbench_v0_smoke_seed_54,0.1.0,6,duplicate_transition,1.0,1.0,1187
case_000032,fsmrepairbench_v0_smoke_seed_54,0.1.0,6,duplicate_transition,1.0,1.0,1204
case_000033,fsmrepairbench_v0_smoke_seed_54,0.1.0,6,duplicate_transition,1.0,1.0,1221
case_000034,fsmrepairbench_v0_smoke_seed_54,0.1.0,6,duplicate_transition,1.0,1.0,1238
case_000035,fsmrepairbench_v0_smoke_seed_54,0.1.0,6,duplicate_transition,1.0,1.0,1255
case_000036,fsmrepairbench_v0_smoke_seed_54,0.1.0,7,wrong_target,1.0,0.9166666666666666,1373
case_000037,fsmrepairbench_v0_smoke_seed_54,0.1.0,7,wrong_target,1.0,0.9166666666666666,1390
case_000038,fsmrepairbench_v0_smoke_seed_54,0.1.0,7,wrong_target,1.0,0.9,1407
case_000039,fsmrepairbench_v0_smoke_seed_54,0.1.0,7,wrong_target,1.0,0.9090909090909091,1424
case_000040,fsmrepairbench_v0_smoke_seed_54,0.1.0,7,wrong_target,1.0,0.9230769230769231,1441
case_000041,fsmrepairbench_v0_smoke_seed_54,0.1.0,8,wrong_initial_state,1.0,0.0,1559
case_000042,fsmrepairbench_v0_smoke_seed_54,0.1.0,8,wrong_initial_state,1.0,0.0,1576
case_000043,fsmrepairbench_v0_smoke_seed_54,0.1.0,8,wrong_initial_state,1.0,0.0,1593
case_000044,fsmrepairbench_v0_smoke_seed_54,0.1.0,8,wrong_initial_state,1.0,0.0,1610
case_000045,fsmrepairbench_v0_smoke_seed_54,0.1.0,8,wrong_initial_state,1.0,0.0,1627
case_000046,fsmrepairbench_v0_smoke_seed_54,0.1.0,9,dead_state_intro,1.0,1.0,1745
case_000047,fsmrepairbench_v0_smoke_seed_54,0.1.0,9,dead_state_intro,1.0,1.0,1762
case_000048,fsmrepairbench_v0_smoke_seed_54,0.1.0,9,dead_state_intro,1.0,1.0,1779
case_000049,fsmrepairbench_v0_smoke_seed_54,0.1.0,9,dead_state_intro,1.0,1.0,1796
case_000050,fsmrepairbench_v0_smoke_seed_54,0.1.0,9,dead_state_intro,1.0,1.0,1813
case_000051,fsmrepairbench_v0_smoke_seed_54,0.1.0,10,wrong_target,1.0,0.0,1931
case_000052,fsmrepairbench_v0_smoke_seed_54,0.1.0,10,wrong_target,1.0,0.0,1948
case_000053,fsmrepairbench_v0_smoke_seed_54,0.1.0,10,wrong_target,1.0,0.0,1965
case_000054,fsmrepairbench_v0_smoke_seed_54,0.1.0,10,wrong_target,1.0,0.0,1982
case_000055,fsmrepairbench_v0_smoke_seed_54,0.1.0,10,wrong_target,1.0,0.0,1999
case_000056,fsmrepairbench_v0_smoke_seed_54,0.1.0,11,unreachable_state_intro,1.0,1.0,2117
case_000057,fsmrepairbench_v0_smoke_seed_54,0.1.0,11,unreachable_state_intro,1.0,1.0,2134
case_000058,fsmrepairbench_v0_smoke_seed_54,0.1.0,11,unreachable_state_intro,1.0,1.0,2151
case_000059,fsmrepairbench_v0_smoke_seed_54,0.1.0,11,unreachable_state_intro,1.0,1.0,2168
case_000060,fsmrepairbench_v0_smoke_seed_54,0.1.0,11,unreachable_state_intro,1.0,1.0,2185
case_000061,fsmrepairbench_v0_smoke_seed_54,0.1.0,12,guard_weaken,1.0,0.5,2303
case_000062,fsmrepairbench_v0_smoke_seed_54,0.1.0,12,guard_weaken,1.0,0.5,2320
case_000063,fsmrepairbench_v0_smoke_seed_54,0.1.0,12,guard_weaken,1.0,0.5,2337
case_000064,fsmrepairbench_v0_smoke_seed_54,0.1.0,12,guard_weaken,1.0,0.8333333333333334,2354
case_000065,fsmrepairbench_v0_smoke_seed_54,0.1.0,12,guard_weaken,1.0,0.8333333333333334,2371
case_000066,fsmrepairbench_v0_smoke_seed_54,0.1.0,13,guard_strengthen,1.0,0.0,2489
case_000067,fsmrepairbench_v0_smoke_seed_54,0.1.0,13,guard_strengthen,1.0,0.75,2506
case_000068,fsmrepairbench_v0_smoke_seed_54,0.1.0,13,guard_strengthen,1.0,0.0,2523
case_000069,fsmrepairbench_v0_smoke_seed_54,0.1.0,13,guard_strengthen,1.0,0.0,2540
case_000070,fsmrepairbench_v0_smoke_seed_54,0.1.0,13,guard_strengthen,1.0,0.0,2557
case_000071,fsmrepairbench_v0_smoke_seed_54,0.1.0,14,guard_flip,1.0,0.95,2675
case_000072,fsmrepairbench_v0_smoke_seed_54,0.1.0,14,guard_flip,1.0,0.55,2692
case_000073,fsmrepairbench_v0_smoke_seed_54,0.1.0,14,guard_flip,1.0,0.95,2709
case_000074,fsmrepairbench_v0_smoke_seed_54,0.1.0,14,guard_flip,1.0,0.9583333333333334,2726
case_000075,fsmrepairbench_v0_smoke_seed_54,0.1.0,14,guard_flip,1.0,0.95,2743
case_000076,fsmrepairbench_v0_smoke_seed_54,0.1.0,15,missing_transition,1.0,0.08333333333333333,2861
case_000077,fsmrepairbench_v0_smoke_seed_54,0.1.0,15,missing_transition,1.0,0.9,2878
case_000078,fsmrepairbench_v0_smoke_seed_54,0.1.0,15,missing_transition,1.0,0.5,2895
case_000079,fsmrepairbench_v0_smoke_seed_54,0.1.0,15,missing_transition,1.0,0.9,2912
case_000080,fsmrepairbench_v0_smoke_seed_54,0.1.0,15,missing_transition,1.0,0.9166666666666666,2929
case_000081,fsmrepairbench_v0_smoke_seed_54,0.1.0,16,timeout_corruption,1.0,1.0,3047
case_000082,fsmrepairbench_v0_smoke_seed_54,0.1.0,16,timeout_corruption,1.0,1.0,3064
case_000083,fsmrepairbench_v0_smoke_seed_54,0.1.0,16,timeout_corruption,1.0,1.0,3081
case_000084,fsmrepairbench_v0_smoke_seed_54,0.1.0,16,timeout_corruption,1.0,1.0,3098
case_000085,fsmrepairbench_v0_smoke_seed_54,0.1.0,16,timeout_corruption,1.0,1.0,3115
case_000086,fsmrepairbench_v0_smoke_seed_54,0.1.0,17,delay_corruption,1.0,1.0,3233
case_000087,fsmrepairbench_v0_smoke_seed_54,0.1.0,17,delay_corruption,1.0,1.0,3250
case_000088,fsmrepairbench_v0_smoke_seed_54,0.1.0,17,delay_corruption,1.0,1.0,3267
case_000089,fsmrepairbench_v0_smoke_seed_54,0.1.0,17,delay_corruption,1.0,1.0,3284
case_000090,fsmrepairbench_v0_smoke_seed_54,0.1.0,17,delay_corruption,1.0,1.0,3301
case_000091,fsmrepairbench_v0_smoke_seed_54,0.1.0,18,wrong_target,1.0,0.95,3419
case_000092,fsmrepairbench_v0_smoke_seed_54,0.1.0,18,wrong_target,1.0,0.9583333333333334,3436
case_000093,fsmrepairbench_v0_smoke_seed_54,0.1.0,18,wrong_target,1.0,0.95,3453
case_000094,fsmrepairbench_v0_smoke_seed_54,0.1.0,18,wrong_target,1.0,0.95,3470
case_000095,fsmrepairbench_v0_smoke_seed_54,0.1.0,18,wrong_target,1.0,0.95,3487
case_000096,fsmrepairbench_v0_smoke_seed_54,0.1.0,19,missing_transition,1.0,0.9285714285714286,3605
case_000097,fsmrepairbench_v0_smoke_seed_54,0.1.0,19,missing_transition,1.0,0.9166666666666666,3622
case_000098,fsmrepairbench_v0_smoke_seed_54,0.1.0,19,missing_transition,1.0,0.9285714285714286,3639
case_000099,fsmrepairbench_v0_smoke_seed_54,0.1.0,19,missing_transition,1.0,0.9,3656
case_000100,fsmrepairbench_v0_smoke_seed_54,0.1.0,19,missing_transition,1.0,0.9230769230769231,3673
