case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000116,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2422
case_000117,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2439
case_000118,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2456
case_000119,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2473
case_000120,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2490
case_000121,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2507
case_000122,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2524
case_000123,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2541
case_000124,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2558
case_000125,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,4,action_corruption,1.0,1.0,2575
case_000126,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.875,2693
case_000127,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.875,2710
case_000128,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.25,2727
case_000129,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.75,2744
case_000130,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.0,2761
case_000131,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.75,2778
case_000132,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.1111111111111111,2795
case_000133,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.6666666666666666,2812
case_000134,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.75,2829
case_000135,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.25,2846
case_000136,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.8888888888888888,2863
case_000137,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.25,2880
case_000138,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.0,2897
case_000139,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.1111111111111111,2914
case_000140,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.75,2931
case_000141,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.75,2948
case_000142,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.0,2965
case_000143,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.875,2982
case_000144,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.875,2999
case_000145,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.8888888888888888,3016
case_000146,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.625,3033
case_000147,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.875,3050
case_000148,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.0,3067
case_000149,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.875,3084
case_000150,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,5,guard_flip,1.0,0.25,3101
case_000151,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3219
case_000152,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3236
case_000153,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3253
case_000154,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3270
case_000155,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3287
case_000156,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3304
case_000157,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3321
case_000158,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3338
case_000159,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3355
case_000160,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3372
case_000161,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3389
case_000162,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3406
case_000163,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3423
case_000164,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3440
case_000165,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3457
case_000166,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3474
case_000167,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3491
case_000168,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3508
case_000169,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3525
case_000170,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3542
case_000171,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3559
case_000172,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3576
case_000173,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3593
case_000174,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3610
case_000175,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,6,duplicate_transition,1.0,1.0,3627
case_000176,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9,3745
case_000177,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.5,3762
case_000178,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,3779
case_000179,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.5,3796
case_000180,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9,3813
case_000181,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,3830
case_000182,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.5833333333333334,3847
case_000183,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9230769230769231,3864
case_000184,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9375,3881
case_000185,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.4166666666666667,3898
case_000186,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9,3915
case_000187,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.08333333333333333,3932
case_000188,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.5,3949
case_000189,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.6666666666666666,3966
case_000190,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9285714285714286,3983
case_000191,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,4000
case_000192,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,4017
case_000193,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9,4034
case_000194,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,4051
case_000195,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,4068
case_000196,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9230769230769231,4085
case_000197,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9166666666666666,4102
case_000198,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.4166666666666667,4119
case_000199,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9,4136
case_000200,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,7,wrong_target,1.0,0.9090909090909091,4153
case_000201,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4271
case_000202,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4288
case_000203,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4305
case_000204,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4322
case_000205,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4339
case_000206,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4356
case_000207,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4373
case_000208,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4390
case_000209,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4407
case_000210,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4424
case_000211,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4441
case_000212,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4458
case_000213,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4475
case_000214,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4492
case_000215,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4509
case_000216,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4526
case_000217,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4543
case_000218,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4560
case_000219,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4577
case_000220,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4594
case_000221,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4611
case_000222,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4628
case_000223,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4645
case_000224,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4662
case_000225,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,8,wrong_initial_state,1.0,0.0,4679
case_000226,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4797
case_000227,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4814
case_000228,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4831
case_000229,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4848
case_000230,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4865
case_000231,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4882
case_000232,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4899
case_000233,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4916
case_000234,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4933
case_000235,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4950
case_000236,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4967
case_000237,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,4984
case_000238,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5001
case_000239,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5018
case_000240,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5035
case_000241,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5052
case_000242,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5069
case_000243,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5086
case_000244,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5103
case_000245,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5120
case_000246,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5137
case_000247,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5154
case_000248,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5171
case_000249,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5188
case_000250,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,9,dead_state_intro,1.0,1.0,5205
case_000251,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,10,wrong_target,1.0,0.0,5323
case_000252,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,10,wrong_target,1.0,0.0,5340
case_000253,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,10,wrong_target,1.0,0.0,5357
case_000254,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,10,wrong_target,1.0,0.0,5374
case_000255,fsmrepairbench_multifamily_v0_3_smoke,0.3.0,10,wrong_target,1.0,0.0,5391
