case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000034,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,924
case_000035,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,941
case_000036,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,958
case_000037,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,975
case_000038,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,992
case_000039,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,1009
case_000040,fsmrepairbench_v0_higher_order_smoke,0.1.0,3,wrong_event,1.0,0.0,1026
case_000041,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1144
case_000042,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1161
case_000043,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1178
case_000044,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1195
case_000045,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1212
case_000046,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1229
case_000047,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1246
case_000048,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1263
case_000049,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1280
case_000050,fsmrepairbench_v0_higher_order_smoke,0.1.0,4,action_corruption,1.0,1.0,1297
case_000051,fsmrepairbench_v0_higher_order_smoke,0.1.0,5,wrong_target,1.0,0.45454545454545453,1415
case_000052,fsmrepairbench_v0_higher_order_smoke,0.1.0,5,wrong_target,1.0,0.07142857142857142,1432
case_000053,fsmrepairbench_v0_higher_order_smoke,0.1.0,5,wrong_target,1.0,0.8181818181818182,1449
case_000054,fsmrepairbench_v0_higher_order_smoke,0.1.0,5,wrong_target,1.0,0.8333333333333334,1466
case_000055,fsmrepairbench_v0_higher_order_smoke,0.1.0,5,wrong_target,1.0,0.8,1483
case_000056,fsmrepairbench_v0_higher_order_smoke,0.1.0,6,missing_transition,1.0,0.0,1601
case_000057,fsmrepairbench_v0_higher_order_smoke,0.1.0,6,missing_transition,1.0,0.0,1618
case_000058,fsmrepairbench_v0_higher_order_smoke,0.1.0,6,missing_transition,1.0,0.0,1635
case_000059,fsmrepairbench_v0_higher_order_smoke,0.1.0,6,missing_transition,1.0,0.0,1652
case_000060,fsmrepairbench_v0_higher_order_smoke,0.1.0,6,missing_transition,1.0,0.0,1669
case_000061,fsmrepairbench_v0_higher_order_smoke,0.1.0,7,wrong_event,1.0,0.0,1787
case_000062,fsmrepairbench_v0_higher_order_smoke,0.1.0,7,wrong_event,1.0,0.0,1804
case_000063,fsmrepairbench_v0_higher_order_smoke,0.1.0,7,wrong_event,1.0,0.0,1821
case_000064,fsmrepairbench_v0_higher_order_smoke,0.1.0,7,wrong_event,1.0,0.0,1838
case_000065,fsmrepairbench_v0_higher_order_smoke,0.1.0,7,wrong_event,1.0,0.0,1855
case_000066,fsmrepairbench_v0_higher_order_smoke,0.1.0,8,action_corruption,1.0,0.9,1973
case_000067,fsmrepairbench_v0_higher_order_smoke,0.1.0,8,action_corruption,1.0,0.5,1990
case_000068,fsmrepairbench_v0_higher_order_smoke,0.1.0,8,action_corruption,1.0,0.9166666666666666,2007
case_000069,fsmrepairbench_v0_higher_order_smoke,0.1.0,8,action_corruption,1.0,0.5,2024
case_000070,fsmrepairbench_v0_higher_order_smoke,0.1.0,8,action_corruption,1.0,0.08333333333333333,2041
case_000071,fsmrepairbench_v0_higher_order_smoke,0.1.0,9,guard_flip,1.0,0.06666666666666667,2159
case_000072,fsmrepairbench_v0_higher_order_smoke,0.1.0,9,guard_flip,1.0,0.9166666666666666,2176
case_000073,fsmrepairbench_v0_higher_order_smoke,0.1.0,9,guard_flip,1.0,0.5,2193
case_000074,fsmrepairbench_v0_higher_order_smoke,0.1.0,9,guard_flip,1.0,0.07142857142857142,2210
case_000075,fsmrepairbench_v0_higher_order_smoke,0.1.0,9,guard_flip,1.0,0.08333333333333333,2227
case_000076,fsmrepairbench_v0_higher_order_smoke,0.1.0,10,wrong_target,1.0,0.3333333333333333,2345
case_000077,fsmrepairbench_v0_higher_order_smoke,0.1.0,10,wrong_target,1.0,0.6153846153846154,2362
case_000078,fsmrepairbench_v0_higher_order_smoke,0.1.0,10,wrong_target,1.0,0.3333333333333333,2379
case_000079,fsmrepairbench_v0_higher_order_smoke,0.1.0,10,wrong_target,1.0,0.8333333333333334,2396
case_000080,fsmrepairbench_v0_higher_order_smoke,0.1.0,10,wrong_target,1.0,0.8333333333333334,2413
case_000081,fsmrepairbench_v0_higher_order_smoke,0.1.0,11,wrong_event,1.0,0.8333333333333334,2531
case_000082,fsmrepairbench_v0_higher_order_smoke,0.1.0,11,wrong_event,1.0,0.5,2548
case_000083,fsmrepairbench_v0_higher_order_smoke,0.1.0,11,wrong_event,1.0,0.5833333333333334,2565
case_000084,fsmrepairbench_v0_higher_order_smoke,0.1.0,11,wrong_event,1.0,0.4,2582
case_000085,fsmrepairbench_v0_higher_order_smoke,0.1.0,11,wrong_event,1.0,0.4,2599
case_000086,fsmrepairbench_v0_higher_order_smoke,0.1.0,12,missing_transition,1.0,0.0,2717
case_000087,fsmrepairbench_v0_higher_order_smoke,0.1.0,12,missing_transition,1.0,0.0,2734
case_000088,fsmrepairbench_v0_higher_order_smoke,0.1.0,12,missing_transition,1.0,0.3333333333333333,2751
case_000089,fsmrepairbench_v0_higher_order_smoke,0.1.0,12,missing_transition,1.0,0.4,2768
case_000090,fsmrepairbench_v0_higher_order_smoke,0.1.0,12,missing_transition,1.0,0.8181818181818182,2785
case_000091,fsmrepairbench_v0_higher_order_smoke,0.1.0,13,action_corruption,1.0,0.5,2903
case_000092,fsmrepairbench_v0_higher_order_smoke,0.1.0,13,action_corruption,1.0,0.5,2920
case_000093,fsmrepairbench_v0_higher_order_smoke,0.1.0,13,action_corruption,1.0,0.5,2937
case_000094,fsmrepairbench_v0_higher_order_smoke,0.1.0,13,action_corruption,1.0,0.6666666666666666,2954
case_000095,fsmrepairbench_v0_higher_order_smoke,0.1.0,13,action_corruption,1.0,0.5,2971
case_000096,fsmrepairbench_v0_higher_order_smoke,0.1.0,14,guard_flip,1.0,0.4,3089
case_000097,fsmrepairbench_v0_higher_order_smoke,0.1.0,14,guard_flip,1.0,0.5,3106
case_000098,fsmrepairbench_v0_higher_order_smoke,0.1.0,14,guard_flip,1.0,0.4,3123
case_000099,fsmrepairbench_v0_higher_order_smoke,0.1.0,14,guard_flip,1.0,0.4,3140
case_000100,fsmrepairbench_v0_higher_order_smoke,0.1.0,14,guard_flip,1.0,0.4,3157
