case_id,machine_type,determinism,completeness,arity_class,size_class,guard_complexity,time_features,graph_structure,oracle_depth,bug_type,num_states,num_events,num_transitions,avg_out_degree,max_out_degree,num_guards,num_timed_guards,num_timeouts,num_cycles,scc_count,seed
case_000041,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1144
case_000042,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|hub_and_spoke|layered,shallow,action_corruption,3,2,4,1.3333,2,4,0,0,1,3,1161
case_000043,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1178
case_000044,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1195
case_000045,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1212
case_000046,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|hub_and_spoke|layered,shallow,action_corruption,3,2,4,1.3333,2,4,0,0,2,3,1229
case_000047,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|hub_and_spoke|layered,shallow,action_corruption,3,2,4,1.3333,2,4,0,0,1,3,1246
case_000048,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1263
case_000049,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1280
case_000050,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,1297
case_000051,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,7,2.3333,3,7,0,0,4,3,1415
case_000052,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,7,2.3333,3,7,0,0,3,3,1432
case_000053,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,7,2.3333,3,7,0,0,3,3,1449
case_000054,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,7,2.3333,3,7,0,0,5,3,1466
case_000055,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,6,2.0,2,6,0,0,2,3,1483
case_000056,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,missing_transition,2,2,1,0.5,1,0,0,0,0,2,1601
case_000057,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,missing_transition,3,2,2,0.6667,1,0,0,0,0,3,1618
case_000058,plain_fsm,deterministic,partial,low,tiny,none,none,cyclic|sparse|layered,shallow,missing_transition,1,2,1,1.0,1,0,0,0,1,1,1635
case_000059,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,missing_transition,2,2,1,0.5,1,0,0,0,0,2,1652
case_000060,plain_fsm,deterministic,partial,low,tiny,none,none,cyclic|sparse|layered,shallow,missing_transition,1,2,1,1.0,1,0,0,0,1,1,1669
case_000061,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_event,2,2,1,0.5,1,0,0,0,0,2,1787
case_000062,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_event,2,2,1,0.5,1,0,0,0,0,2,1804
case_000063,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_event,2,2,1,0.5,1,0,0,0,0,2,1821
case_000064,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_event,2,2,1,0.5,1,0,0,0,0,2,1838
case_000065,plain_fsm,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_event,2,2,1,0.5,1,0,0,0,0,2,1855
case_000066,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,action_corruption,3,2,6,2.0,2,6,0,0,4,3,1973
case_000067,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,action_corruption,3,2,6,2.0,2,6,0,0,2,3,1990
case_000068,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,action_corruption,3,2,6,2.0,2,6,0,0,3,3,2007
case_000069,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,action_corruption,3,2,6,2.0,2,6,0,0,2,3,2024
case_000070,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,action_corruption,3,2,6,2.0,2,6,0,0,2,3,2041
case_000071,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,7,2.3333,3,7,0,0,4,3,2159
case_000072,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,7,2.3333,3,7,0,0,3,3,2176
case_000073,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,8,2.6667,3,8,0,0,3,3,2193
case_000074,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,7,2.3333,3,7,0,0,2,3,2210
case_000075,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,6,2.0,2,6,0,0,2,3,2227
case_000076,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,7,2.3333,3,7,0,0,4,3,2345
case_000077,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,8,2.6667,3,8,0,0,4,3,2362
case_000078,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,7,2.3333,3,7,0,0,2,3,2379
case_000079,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,6,2.0,2,6,0,0,3,3,2396
case_000080,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_target,3,2,6,2.0,2,6,0,0,3,3,2413
case_000081,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_event,3,2,6,2.0,2,6,0,0,3,3,2531
case_000082,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_event,3,2,6,2.0,2,6,0,0,3,3,2548
case_000083,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_event,3,2,6,2.0,2,6,0,0,3,3,2565
case_000084,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_event,3,2,6,2.0,2,6,0,0,2,3,2582
case_000085,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,wrong_event,3,2,6,2.0,2,6,0,0,2,3,2599
case_000086,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,missing_transition,3,2,6,2.0,2,6,0,0,3,3,2717
case_000087,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,missing_transition,3,2,7,2.3333,3,7,0,0,3,3,2734
case_000088,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,missing_transition,3,2,7,2.3333,3,7,0,0,4,3,2751
case_000089,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,missing_transition,3,2,6,2.0,2,6,0,0,2,3,2768
case_000090,mealy,deterministic,complete,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,missing_transition,3,2,7,2.3333,3,7,0,0,3,3,2785
case_000091,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,2903
case_000092,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,2920
case_000093,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|layered,shallow,action_corruption,3,2,3,1.0,1,3,0,0,1,3,2937
case_000094,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|hub_and_spoke|layered,shallow,action_corruption,3,2,4,1.3333,2,4,0,0,1,3,2954
case_000095,mealy,deterministic,partial,low,tiny,simple,none,cyclic|sparse|hub_and_spoke|layered,shallow,action_corruption,3,2,4,1.3333,2,4,0,0,2,3,2971
case_000096,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,6,2.0,2,6,0,0,2,3,3089
case_000097,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,6,2.0,2,6,0,0,3,3,3106
case_000098,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,6,2.0,2,6,0,0,2,3,3123
case_000099,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,6,2.0,2,6,0,0,4,3,3140
case_000100,mealy,deterministic,partial,medium,tiny,simple,none,cyclic|hub_and_spoke|layered,shallow,guard_flip,3,2,6,2.0,2,6,0,0,3,3,3157
